account_id,line_type,amount,fee,valuation,cash_flow,month_start_mv,month_end_mv
S003087,TRADE,178.3,0.0,264.62,-86.32,15165.49,15341.14
S002800,DIVIDEND,-623.02,0.0,-65.86,-557.16,20297.99,19679.87
S003082,DIVIDEND,8.28,0.0,37.85,-29.57,5499.31,5508.38
S002402,TRADE,-13.74,0.0,-41.47,27.72,3407.44,3387.95
S002890,TRADE,185.76,0.0,80.49,105.27,7610.56,7792.87
S002080,INTEREST,-622.2,0.0,778.44,-1400.64,27039.46,26404.25
S002931,TRADE,541.11,0.0,165.74,375.37,11345.06,11884.97
S003120,TRADE,312.16,0.0,107.64,204.53,10072.48,10387.33
S002594,TRADE,1087.93,0.0,633.16,454.77,26584.01,27660.52
S003103,TRADE,-345.41,0.0,45.23,-390.63,9621.26,9283.37
S002934,ADJUSTMENT,543.71,-8.72,446.09,106.35,10343.78,10883.52
S002091,TRADE,-86.0,0.0,-126.28,40.28,4357.11,4273.74
S002582,TRADE,235.65,0.0,313.42,-77.77,6394.99,6625.02
S002681,DIVIDEND,37.54,0.0,94.98,-57.44,11749.42,11781.32
S002036,DIVIDEND,-640.05,0.0,-46.07,-593.98,12983.64,12337.79
S002834,TRADE,-111.64,0.0,60.36,-172.01,8357.86,8242.48
S002128,TRADE,1374.65,0.0,1139.04,235.61,41988.75,43371.01
S002971,DIVIDEND,131.01,0.0,200.08,-69.07,11043.83,11172.39
S002854,TRADE,661.21,0.0,252.81,408.39,10525.86,11181.29
S002949,DIVIDEND,-281.41,0.0,-200.05,-81.36,30923.34,30616.33
S003171,DIVIDEND,4.76,0.0,-64.32,69.08,4033.53,4038.33
S002472,TRADE,101.83,0.0,-114.53,216.37,12215.74,12303.7
S002645,DIVIDEND,-30.33,0.0,-60.64,30.31,13875.06,13829.46
S002456,TRADE,-505.2,0.0,-172.75,-332.45,12916.56,12430.71
S002920,TRADE,390.58,0.0,251.54,139.04,17972.12,18373.54
S002542,FEE,-41.52,-3.06,180.12,-218.59,14920.37,14901.41
S002614,TRADE,58.45,0.0,25.22,33.23,2554.25,2610.85
S002079,FEE,48.25,-5.42,115.08,-61.42,7301.07,7357.7
S002469,INTEREST,-1111.0,0.0,-139.01,-971.99,19114.27,18009.25
S003186,TRADE,557.54,0.0,589.44,-31.9,15537.86,16077.39
S002520,TRADE,-74.23,0.0,-51.4,-22.83,5377.72,5298.84
S002808,TRADE,857.54,0.0,252.15,605.38,15096.3,15966.17
S002543,TRADE,5.95,0.0,174.75,-168.8,6478.21,6485.45
S002008,TRADE,186.58,0.0,233.89,-47.31,11634.74,11819.2
S003086,TRADE,497.01,0.0,119.2,377.81,13145.95,13658.18
S002469,TRADE,-70.13,0.0,-72.12,2.0,4980.24,4901.47
S002083,DIVIDEND,-369.48,0.0,538.24,-907.72,33929.89,33540.54
S002454,DIVIDEND,-333.63,0.0,453.45,-787.08,18424.7,18086.44
S002920,DIVIDEND,729.39,0.0,475.5,253.89,20711.45,21458.19
S002489,TRADE,390.15,0.0,143.12,247.03,17592.72,17974.54
S002813,TRADE,-256.62,0.0,32.55,-289.16,12574.63,12307.47
S002004,DIVIDEND,756.87,0.0,333.69,423.18,27968.99,28758.89
S002880,FEE,28.93,-0.88,20.26,9.55,10105.82,10152.88
S002097,DIVIDEND,891.57,0.0,75.78,815.78,22351.43,23246.59
S002155,TRADE,-76.73,0.0,13.52,-90.24,14893.43,14822.57
S002560,TRADE,-788.46,0.0,-911.51,123.05,19994.62,19186.25
S003096,TRADE,2597.8,0.0,1498.47,1099.33,27607.25,30214.34
S003119,TRADE,211.87,0.0,138.02,73.84,8693.0,8905.51
S002853,TRADE,540.65,0.0,589.98,-49.33,12794.66,13362.8
S002033,TRADE,-8.6,0.0,-194.63,186.03,10251.86,10233.87
S003027,TRADE,-852.2,0.0,-144.6,-707.6,17769.02,16900.26
S002627,TRADE,70.34,0.0,52.41,17.93,6154.54,6212.46
S002104,DIVIDEND,-31.09,0.0,-140.44,109.36,12773.34,12744.14
S003017,TRADE,503.11,0.0,-175.95,679.06,33445.97,33850.98
S003188,DIVIDEND,297.92,0.0,238.26,59.67,22673.47,22939.17
S002437,TRADE,182.6,0.0,138.07,44.53,4753.93,4938.56
S003093,TRADE,106.31,0.0,86.18,20.13,16477.63,16565.89
S003131,DIVIDEND,-96.44,0.0,-134.47,38.03,4046.21,3949.88
S002588,INTEREST,-661.23,0.0,-361.75,-299.47,10206.38,9520.11
S002237,DIVIDEND,509.73,0.0,389.82,119.91,16947.35,17468.6
S002480,TRADE,-576.02,0.0,-337.7,-238.32,25851.73,25284.34
S002796,FEE,-759.08,-28.13,-765.77,34.82,22957.66,22159.05
S003148,TRADE,-83.36,0.0,139.8,-223.16,10499.58,10419.96
S002672,FEE,-460.43,-25.75,-576.53,141.84,28534.46,28039.82
S002362,TRADE,-27.21,0.0,21.32,-48.54,7086.94,7057.11
S003116,TRADE,25.18,0.0,69.49,-44.31,2935.71,2962.27
S002410,DIVIDEND,1242.61,0.0,292.28,950.33,29044.73,30270.6
S002029,TRADE,-331.17,0.0,-111.98,-219.2,8758.15,8442.23
S002879,FEE,-66.21,-7.29,23.45,-82.37,11653.7,11595.3
S002163,TRADE,-51.21,0.0,204.36,-255.57,11272.37,11218.85
S002673,TRADE,-486.78,0.0,-387.82,-98.96,11323.6,10842.76
S002502,TRADE,174.26,0.0,316.77,-142.5,26533.46,26762.84
S002982,TRADE,-258.59,0.0,-199.85,-58.74,11487.29,11226.92
S002042,DIVIDEND,-334.09,0.0,26.76,-360.84,4608.8,4275.21
S002203,INTEREST,97.45,0.0,33.57,63.88,4828.06,4922.13
S002265,TRADE,49.57,0.0,56.25,-6.68,1549.58,1598.31
S002528,TRADE,67.99,0.0,110.44,-42.46,15322.22,15383.18
S002346,TRADE,1575.9,0.0,-745.78,2321.68,48460.52,50059.93
S002598,DIVIDEND,72.72,0.0,-17.75,90.47,8848.1,8923.2
S002526,TRADE,-168.76,0.0,1965.4120000000003,-102.83,0.0,4827.06
S002851,INTEREST,-83.03,0.0,9.52,-92.55,11956.41,11882.45
S002331,TRADE,527.82,0.0,492.59,35.23,10302.26,10840.47
S002873,TRADE,448.35,0.0,93.51,354.85,15618.26,-16065.88
S002417,FEE,250.6,-11.4,27.1,234.9,6920.11,7176.11
S002335,DIVIDEND,-44.17,0.0,-6.69,-37.48,4270.56,4229.55
S002740,INTEREST,417.26,0.0,415.9,1.35,20336.07,20732.29
S002199,TRADE,-17.93,0.0,110.7,-128.63,10768.88,10748.6
S002591,FEE,-394.77,-31.92,-500.11,137.25,25652.77,25292.17
S002633,FEE,-758.39,-9.95,-457.94,-290.5,23328.11,22533.55
S003110,FEE,405.91,-40.14,-230.31,676.36,32743.84,33027.23
S003123,INTEREST,-284.2,0.0,-226.54,-57.65,13098.8,12809.24
S002140,TRADE,-136.21,0.0,325.59,-461.8,65895.4,65783.6
S002156,TRADE,588.28,0.0,956.87,-368.59,23925.36,24506.92
S002318,TRADE,-227.55,0.0,-181.18,-46.36,18290.16,18042.59
S002248,DIVIDEND,-174.34,0.0,-181.39,7.06,7904.29,7725.83
S002006,TRADE,-249.16,0.0,-274.31,25.15,36745.24,36559.0
S002490,TRADE,73.28,0.0,-11.66,84.95,12244.63,12309.07
S002135,DIVIDEND,6.58,0.0,98.46,-91.88,8014.31,8007.55
S002553,FEE,-148.47,-1.41,-121.57,-25.5,6531.34,6379.31
S002366,INTEREST,-193.57,0.0,-73.11,-120.46,11575.13,11389.84
S002232,TRADE,-180.41,0.0,-49.41,-131.0,3483.72,3299.26
S002924,TRADE,-142.42,0.0,-4.58,-137.84,7097.81,6947.44
S002691,DIVIDEND,12.69,0.0,-3.06,15.74,12760.41,12771.73
S002248,TRADE,16.89,0.0,-33.21,50.1,9699.31,9713.1
S003024,INTEREST,368.98,0.0,466.57,-97.59,9081.87,9434.32
S003094,DIVIDEND,335.64,0.0,193.11,142.53,4327.68,4665.76
S002952,TRADE,-216.13,0.0,-11.57,-204.56,23726.6,23519.99
S003046,TRADE,301.28,0.0,768.08,-466.8,25709.85,26070.13
S002250,TRADE,-1945.76,0.0,-1059.43,-886.33,32019.4,30101.64
S002985,DIVIDEND,839.79,0.0,480.69,359.1,16001.63,16837.48
S002569,TRADE,233.68,0.0,10.4,223.28,9338.16,9584.42
S002170,FEE,12.24,-12.55,219.04,-194.25,14414.7,14420.24
S002729,DIVIDEND,-54.64,0.0,-61.15,6.51,19022.96,18966.07
S002188,TRADE,-1069.7,0.0,-542.85,-526.85,14385.68,13318.28
S002723,TRADE,-830.24,0.0,-803.37,-26.87,22733.29,21920.64
S002361,TRADE,74.26,0.0,48.38,25.88,1850.45,1925.23
S002794,DIVIDEND,97.0,0.0,161.17,-64.17,7108.44,7212.87
S002387,FEE,-144.71,-2.76,45.49,-187.44,7443.79,7305.57
S003116,TRADE,42.54,0.0,120.99,-78.45,8383.25,8434.94
S002512,INTEREST,-206.18,0.0,-147.03,-59.15,6746.86,6541.25
S002037,DIVIDEND,-150.88,0.0,-126.52,-24.36,4290.81,4129.6
S002176,DIVIDEND,-347.23,0.0,-244.28,-102.96,28120.84,27786.72
S002129,TRADE,859.48,0.0,384.53,474.95,17527.73,18412.98
S002332,FEE,-90.34,-3.4,2.94,-89.89,2656.4,2567.51
S002298,TRADE,-317.87,0.0,-290.24,-27.63,38166.48,37789.41
S002700,TRADE,1595.99,0.0,1100.07,495.92,27839.8,29434.89
S002328,DIVIDEND,677.48,0.0,466.83,210.66,14773.8,15439.04
S003069,TRADE,-510.18,0.0,-499.88,-10.31,19301.01,18760.99
S003095,TRADE,77.53,0.0,128.28,-50.75,6852.85,6929.73
S002397,INTEREST,-189.43,0.0,-51.59,-137.84,7603.2,7411.68
S002980,ADJUSTMENT,1835.96,-16.41,1328.81,523.56,30966.68,32785.13
S002719,TRADE,194.1,0.0,53.63,140.47,21535.31,21731.33
S002061,DIVIDEND,739.82,0.0,786.5,-46.68,15545.55,16305.73
S002696,TRADE,214.59,0.0,-53.27,267.86,8205.63,8420.77
S002797,FEE,223.55,-8.78,102.08,130.25,9506.74,9739.06
S002885,TRADE,609.42,0.0,7.36,602.06,14955.11,15591.49
S002212,TRADE,576.77,0.0,388.26,188.51,16035.97,16625.06
S003049,DIVIDEND,399.44,0.0,303.51,95.93,6993.64,7390.89
S002824,FEE,113.88,-6.25,76.46,43.68,8991.68,9103.1
S002434,TRADE,-115.6,0.0,-2.34,-113.27,14460.12,14350.97
S002343,TRADE,626.81,0.0,536.64,90.17,11589.42,12202.85
S002389,DIVIDEND,263.57,0.0,233.31,30.27,3703.72,3966.05
S002990,INTEREST,-302.36,0.0,153.62,-455.98,13310.69,12997.23
S002137,TRADE,-93.93,0.0,-236.59,142.66,25929.18,25817.59
S002464,TRADE,48.19,0.0,-86.81,135.01,7944.7,7980.97
S003012,TRADE,60.29,0.0,-70.29,130.58,14056.82,14105.25
S003141,TRADE,-782.33,0.0,-160.04,-622.29,15596.13,14818.13
S002937,FEE,-940.51,-24.55,-106.26,-809.7,27590.88,26615.33
S002793,TRADE,15.01,0.0,16.64,-1.62,3856.25,3868.9
S002659,DIVIDEND,-233.58,0.0,29.65,-263.23,15674.9,15450.06
S002755,ADJUSTMENT,634.1,-20.4,470.67,183.83,13503.5,14122.97
S002407,DIVIDEND,-106.01,0.0,-12.54,-93.47,3048.1,2939.23
S002085,FEE,-58.5,-2.0,229.99,-286.48,12544.65,12509.81
S002074,DIVIDEND,-64.19,0.0,-31.94,-32.25,1786.56,1720.64
S002927,ADJUSTMENT,-931.67,-22.19,-134.25,-775.23,15188.65,14257.5
S002385,DIVIDEND,-159.17,0.0,74.24,-233.41,18283.19,18136.63
S002007,TRADE,-1158.22,0.0,379.87,-1538.08,48799.23,47709.17
S003169,TRADE,1901.74,0.0,1143.71,758.03,30202.01,32150.97
S002727,TRADE,-695.91,0.0,-92.94,-602.97,21792.73,21071.23
S002035,TRADE,14.37,0.0,65.58,-51.22,5959.4,5967.52
S002762,DIVIDEND,111.77,0.0,-66.27,178.05,18391.85,18498.26
S002693,DIVIDEND,36.63,0.0,65.78,-29.15,5375.99,5410.75
S002851,INTEREST,275.07,0.0,82.83,192.24,14224.77,14492.78
S002015,TRADE,1320.66,0.0,1110.67,209.99,35025.16,36387.71
S002645,DIVIDEND,-200.43,0.0,-87.94,-112.49,9489.64,9304.54
S002949,TRADE,786.96,0.0,780.44,6.52,26131.05,26925.78
S002174,FEE,-26.1,-1.88,32.33,-56.55,5142.67,5121.82
S002274,DIVIDEND,-273.54,0.0,-155.41,-118.14,31234.39,30978.42
S002196,DIVIDEND,111.96,0.0,318.05,-206.09,16135.86,16245.69
S003066,TRADE,-270.19,0.0,-61.69,-208.49,13913.56,13657.05
S003149,TRADE,1659.76,0.0,621.3,1038.46,20570.91,22261.94
S002238,ADJUSTMENT,-488.3,-2.39,-460.98,-24.93,10782.07,10308.94
S002278,TRADE,-125.81,0.0,-106.27,-19.54,4966.59,4843.5
S002969,DIVIDEND,315.27,0.0,-145.98,461.25,16678.01,17003.18
S003012,TRADE,11.69,0.0,-135.71,147.39,8000.12,8026.36
S003133,DIVIDEND,39.22,0.0,24.22,15.0,5504.01,5545.08
S003129,TRADE,-105.64,0.0,-216.34,110.7,13084.07,13003.04
S002697,ADJUSTMENT,280.33,-11.3,1109.04,-817.42,62077.67,62299.67
S002245,DIVIDEND,-120.04,0.0,-40.0,-80.04,3968.21,3857.68
S002066,DIVIDEND,-188.5,0.0,1872.85,-169.89,0.0,4364.25
S002649,TRADE,51.75,0.0,113.11,-61.36,8236.44,8290.4
S002503,DIVIDEND,-53.72,0.0,116.63,-170.35,8801.83,-8748.27
S002639,INTEREST,121.64,0.0,-203.32,324.96,9681.38,9794.52
S003099,ADJUSTMENT,-552.22,-14.22,-462.01,-75.99,9107.63,8550.92
S002871,TRADE,238.45,0.0,248.96,-10.51,6374.04,6611.27
S002600,TRADE,-578.27,0.0,-466.83,-111.44,14637.15,14036.81
S002079,FEE,190.87,-7.06,171.65,26.28,8704.1,8909.42
S002218,TRADE,245.14,0.0,41.36,203.78,15699.14,15959.63
S002112,TRADE,-104.58,0.0,28.99,-133.57,11413.4,11281.12
S002614,TRADE,634.27,0.0,405.76,228.52,13498.91,14165.37
S002280,TRADE,-120.86,0.0,318.48,-439.34,13380.37,13260.18
S002528,TRADE,-154.52,0.0,-53.48,-101.04,6409.93,6259.67
S002777,FEE,-390.92,-12.45,-139.2,-239.27,9216.71,8817.85
S002313,ADJUSTMENT,1839.65,-2.99,1015.79,826.85,34102.53,35958.41
S002574,TRADE,-127.3,0.0,25.61,-152.92,4348.55,4220.88
S002696,INTEREST,988.86,0.0,652.4,336.45,19859.99,20888.68
S002843,DIVIDEND,7.89,0.0,61.97,-54.09,13157.69,13158.02
S002152,TRADE,256.64,0.0,31.05,225.58,7395.14,-7642.93
S003087,TRADE,-380.23,0.0,-76.29,-303.94,13724.72,13328.67
S002745,DIVIDEND,-493.53,0.0,358.19,-851.72,17812.22,17300.29
S002153,DIVIDEND,214.74,0.0,52.29,162.45,6355.81,6574.19
S003020,TRADE,-80.35,0.0,-191.51,111.16,13912.7,13852.63
S002631,TRADE,-57.5,0.0,-227.75,170.25,20907.74,20854.07
S002614,DIVIDEND,-247.54,0.0,212.27,-459.81,20004.86,19715.66
S002833,DIVIDEND,390.62,0.0,184.67,205.96,17523.98,17895.39
S002046,DIVIDEND,841.03,0.0,605.73,235.3,20924.67,-21786.15
S002053,DIVIDEND,-70.68,0.0,244.9,-315.57,18362.8,18291.66
S002583,INTEREST,-75.45,0.0,28.24,-103.69,22562.02,22451.57
S002671,TRADE,428.38,0.0,-620.29,1048.67,25627.73,26056.69
S002378,TRADE,-25.46,0.0,-18.52,-6.94,10071.05,10048.21
S002190,ADJUSTMENT,164.5,-62.27,417.88,-191.12,42046.12,42189.15
S002281,FEE,58.3,-16.06,297.16,-222.81,15267.08,15309.19
S003075,INTEREST,74.57,0.0,94.73,-20.16,7479.38,7560.04
S002205,FEE,-2424.55,-1896.2900000000002,-2619.64,235.81,37925.8,35461.55
S002742,DIVIDEND,84.07,0.0,139.98,-55.91,16314.21,16409.67
S002232,TRADE,338.24,0.0,261.57,76.67,11576.47,11913.13
S002194,INTEREST,-60.84,0.0,-36.29,-24.55,14641.6,-14593.48
S002541,INTEREST,81.38,0.0,-21.34,102.72,5173.18,5262.8
S002683,INTEREST,4.48,0.0,-136.78,141.26,16779.71,16785.45
S002651,TRADE,98.4,0.0,-18.07,116.48,5576.47,5675.54
S002253,TRADE,240.16,0.0,197.36,42.8,6525.87,6758.05
S002374,TRADE,-1209.55,0.0,-1181.56,-28.0,28471.26,27247.73
S003180,TRADE,813.33,-2490.3810000000003,-31.9,845.23,49807.62,50640.49
S002434,TRADE,855.0,0.0,818.56,36.44,17441.2,18304.19
S003192,TRADE,-188.67,0.0,-287.8,99.13,15355.92,15181.77
S002161,TRADE,2288.44,0.0,1590.03,698.41,34632.43,36923.16
S002474,TRADE,355.35,0.0,263.88,91.47,11166.22,11532.15
S002100,DIVIDEND,-464.54,0.0,-402.8,-61.75,14448.88,13998.67
S002566,TRADE,899.99,0.0,541.38,358.61,19406.78,20304.03
S002637,DIVIDEND,-249.62,0.0,-0.1,-249.52,12081.79,11826.16
S003126,TRADE,282.96,0.0,58.31,224.66,5931.01,6203.4
S003108,DIVIDEND,-127.55,0.0,379.77,-507.32,17390.07,17245.26
S002163,TRADE,398.32,0.0,391.41,6.9,19085.86,19492.53
S003124,TRADE,193.1,0.0,-13.45,206.55,7077.63,7272.37
S003182,TRADE,-996.04,0.0,-335.25,-660.8,29112.93,28073.83
S003118,TRADE,88.8,0.0,290.64,-201.84,44799.7,-44860.86
S002608,TRADE,252.08,0.0,104.14,147.94,6070.65,6331.12
S003131,FEE,639.33,-22.44,472.98,188.78,43519.65,44193.32
S002609,DIVIDEND,1001.72,0.0,732.32,269.39,28347.61,29340.81
S002205,TRADE,262.15,0.0,490.85,-228.69,12456.88,12734.08
S002826,DIVIDEND,172.04,0.0,284.33,-112.29,17640.99,17804.34
S002083,INTEREST,-107.76,0.0,138.61,-246.37,6633.35,6518.41
S002638,TRADE,-522.72,0.0,-318.32,-204.4,12494.45,11953.51
S002860,TRADE,-265.63,0.0,-215.7,-49.93,9035.92,8775.98
S002190,TRADE,-122.88,0.0,19.16,-142.04,5627.4,5510.38
S002682,DIVIDEND,96.8,0.0,-71.12,167.92,8252.76,8354.15
S002551,INTEREST,-474.16,0.0,-177.19,-296.97,18112.8,17637.67
S002106,DIVIDEND,266.71,0.0,181.76,84.96,6688.35,6949.13
S002280,TRADE,120.91,0.0,-82.1,203.01,15564.43,15690.56
S002140,FEE,-69.28,-29.68,-325.67,286.07,37746.68,37675.33
S002193,FEE,-652.48,-36.28,124.8,-741.0,52987.35,52324.29
S002008,TRADE,28.83,0.0,57.61,-28.79,2781.36,2811.89
S002218,TRADE,972.28,0.0,230.64,741.64,34257.93,35148.58
S002976,DIVIDEND,-113.97,0.0,603.38,-717.35,33769.91,33659.5
S002087,TRADE,-298.1,0.0,-194.64,-103.46,10059.65,9767.57
S002960,FEE,302.3,-0.7,301.94,1.06,10413.23,10722.09
S002739,FEE,-350.03,-4.39,-275.08,-70.55,13339.83,12975.91
S002831,INTEREST,-170.38,0.0,41.29,-211.68,7080.79,6904.29
S003109,TRADE,771.19,0.0,655.27,115.92,16330.96,17101.92
S002218,TRADE,961.35,0.0,323.38,637.97,17717.51,18682.14
S002541,ADJUSTMENT,1201.82,-26.65,688.1,540.37,24806.59,26003.76
S002325,TRADE,-1912.71,0.0,-1734.22,-178.49,65233.24,63261.55
S003149,FEE,896.3,-12.67,691.51,217.46,24372.07,25275.45
S002507,TRADE,-221.5,0.0,426.58,-648.07,30448.36,30222.71
S002167,INTEREST,234.57,0.0,264.61,-30.04,5602.64,5844.19
S002684,ADJUSTMENT,-75.94,-7.05,-193.46,124.58,7313.41,7240.11
S002344,TRADE,99.1,0.0,48.55,50.55,8173.69,8274.0
S002379,FEE,-122.41,-5.75,17.76,-134.42,14189.4,14071.99
S003165,TRADE,123.37,0.0,340.29,-216.93,13876.76,13982.77
S002212,TRADE,345.66,0.0,42.06,303.6,18332.3,18666.58
S002034,FEE,358.56,-16.44,187.49,187.51,15197.55,15583.59
S002963,DIVIDEND,263.29,0.0,122.43,140.86,10117.86,10377.32
S002447,FEE,432.23,-5.59,129.95,307.87,16418.85,16847.1
S002259,TRADE,430.02,0.0,256.86,173.16,12029.71,12466.37
S002346,ADJUSTMENT,-1156.01,-2704.8135,-671.4,-484.29,54096.27,52894.29
S003043,DIVIDEND,-5.88,0.0,-548.72,542.84,42639.01,42634.81
S002488,DIVIDEND,94.7,0.0,136.12,-41.43,18800.37,18873.15
S002835,DIVIDEND,247.25,0.0,94.19,153.06,10233.96,10485.92
S002010,INTEREST,1802.04,0.0,1211.0,591.03,27666.33,29455.73
S003071,TRADE,-172.13,0.0,83.65,-255.78,22390.06,22231.46
S002559,DIVIDEND,698.82,0.0,199.75,499.07,12719.39,13425.67
S003181,TRADE,-97.85,0.0,-208.58,110.73,7907.79,7805.48
S002384,TRADE,1161.84,0.0,-181.1,1342.93,71635.74,72792.26
S003008,ADJUSTMENT,-20.84,-4.66,98.5,-114.68,4377.22,4349.2
S003121,DIVIDEND,-90.96,0.0,-130.95,39.99,6982.82,6896.08
S002487,TRADE,27.66,0.0,5.45,22.21,4823.16,4855.26
S002121,TRADE,-4.11,0.0,-652.91,648.8,56574.76,56551.91
S002880,TRADE,-853.57,0.0,266.79,-1120.36,32686.57,31834.94
S002432,TRADE,753.61,0.0,610.7,142.9,18319.95,19079.43
S002795,TRADE,-135.61,0.0,-260.08,124.48,12397.68,12274.88
S002394,TRADE,1263.84,0.0,1078.12,185.71,27109.92,28356.41
S003080,TRADE,24.79,0.0,108.04,-83.25,6163.53,6196.22
S002599,DIVIDEND,332.29,0.0,33.38,298.91,14189.54,14521.18
S002705,DIVIDEND,-289.74,0.0,-184.03,-105.71,21858.64,21569.25
S002278,TRADE,-304.35,0.0,25.48,-329.83,22025.62,21710.74
S002828,DIVIDEND,154.18,0.0,-821.51,975.69,40284.03,40447.57
S002842,DIVIDEND,-113.64,0.0,-20.59,-93.05,5057.67,4940.61
S003184,TRADE,-100.79,0.0,-1110.39,1009.6,31935.62,31836.01
S002589,ADJUSTMENT,-172.08,-30.36,-274.68,132.97,24665.4,24472.37
S002551,ADJUSTMENT,-1262.36,-17.37,-69.29,-1175.69,25371.93,24100.61
S002510,TRADE,4208.48,0.0,1664.95,2543.53,59963.48,64177.74
S002255,TRADE,365.63,0.0,496.82,-131.19,19661.49,20016.09
S002860,DIVIDEND,469.79,0.0,422.85,46.94,23032.39,23501.74
S002522,TRADE,-257.93,0.0,-27.93,-230.0,30885.65,30617.89
S003019,TRADE,53.43,0.0,-34.48,87.92,14475.84,14528.96
S002002,DIVIDEND,195.22,0.0,468.37,-273.16,34622.51,34819.58
S002234,TRADE,497.73,0.0,328.81,168.92,11509.31,12007.33
S002830,DIVIDEND,674.15,0.0,-292.15,966.3,24141.74,24793.18
S002391,TRADE,896.24,0.0,397.54,498.7,19283.29,20190.76
S002518,FEE,501.73,-13.5,417.85,97.38,21190.0,21709.38
S002262,TRADE,-609.11,0.0,59.21,-668.32,19598.62,18994.63
S003180,DIVIDEND,-282.16,0.0,-38.95,-243.21,9137.16,8849.48
S002377,ADJUSTMENT,449.38,-5.72,259.44,195.67,7365.25,7831.03
S003188,TRADE,-113.25,0.0,192.13,-305.39,18995.21,18894.01
S002245,FEE,2401.73,-2.32,760.91,1643.13,23891.71,26328.78
S002509,TRADE,-149.7,0.0,-98.0,-51.7,6194.46,6044.06
S002271,DIVIDEND,-214.04,0.0,-156.37,-57.67,12669.56,12443.58
S002082,FEE,761.41,-1.87,606.8,156.48,18584.37,19324.45
S002472,DIVIDEND,-1623.0,0.0,-878.2,-744.81,24743.62,23102.43
S002511,TRADE,-1070.97,0.0,-388.16,-682.81,15231.19,14144.82
S002095,TRADE,-109.97,0.0,-2.08,-107.9,8395.86,8274.13
S002147,FEE,72.16,-8.8,95.39,-14.43,13467.67,13546.78
S002808,FEE,-746.05,-34.67,-821.48,110.11,28915.67,28175.23
S002272,TRADE,-284.49,0.0,129.17,-413.65,23032.94,22801.3
S002446,FEE,676.83,-2.23,414.74,264.32,10650.45,11323.17
S002566,DIVIDEND,-37.71,0.0,-12.94,-24.77,12903.2,12860.92
S002230,FEE,-146.49,-18.8,355.64,-483.32,9708.27,9550.47
S003176,TRADE,474.61,0.0,246.99,227.61,9889.1,10355.2
S002005,FEE,541.36,-3.11,254.43,290.03,6190.78,6728.4
S002430,TRADE,1605.89,0.0,937.62,668.27,27993.83,29595.81
S002226,INTEREST,314.92,0.0,342.01,-27.09,16149.87,16435.27
S002028,ADJUSTMENT,230.86,-4.72,150.2,85.38,5955.26,6185.33
S002846,TRADE,-236.63,0.0,137.96,-374.6,16754.93,16516.98
S002219,TRADE,-116.48,0.0,-34.46,-82.02,4212.04,4089.4
S002699,FEE,-849.78,-10.91,-196.33,-642.55,31428.86,30569.92
S002422,INTEREST,948.82,0.0,766.15,182.68,15807.37,16787.85
S002915,TRADE,103.99,0.0,50.07,53.92,2806.04,2913.17
S002295,FEE,-711.71,-37.23,-137.04,-537.44,27241.15,26489.68
S002301,TRADE,-237.59,0.0,-94.32,-143.26,6923.27,6690.31
S002252,INTEREST,-80.08,0.0,188.2,-268.28,8891.35,8806.26
S002755,TRADE,-155.0,0.0,-236.33,81.33,13946.35,13803.23
S002665,TRADE,774.47,0.0,887.68,-113.21,57877.4,58601.4
S002841,TRADE,-336.82,0.0,133.62,-470.44,22223.91,21871.33
S002775,DIVIDEND,-119.78,0.0,-79.65,-40.13,6896.56,6763.72
S003062,TRADE,79.27,0.0,88.49,-9.22,3028.82,3110.9
S002563,DIVIDEND,201.04,0.0,193.47,7.57,6546.21,6760.29
S002908,FEE,656.63,-6.9,582.27,81.26,13738.49,14372.75
S002412,ADJUSTMENT,-67.42,-24.27,-656.85,613.71,23653.44,23575.0
S002298,INTEREST,-19.54,0.0,-195.16,175.62,29252.1,29183.04
S002423,TRADE,1144.54,0.0,799.4,345.14,22205.87,23364.21
S002797,TRADE,424.88,0.0,247.57,177.31,5977.83,6408.09
S002723,FEE,-68.28,-10.57,-134.17,76.46,6439.71,6384.08
S002385,TRADE,-44.2,0.0,-21.71,-22.49,10132.08,10104.99
S002497,DIVIDEND,-324.27,0.0,132.53,-456.8,14255.76,13915.64
S003003,FEE,171.79,-7.43,121.38,57.84,5877.48,6049.95
S003001,TRADE,-100.97,0.0,-51.65,-49.32,2406.44,2308.21
S002560,DIVIDEND,338.19,0.0,245.61,92.57,6806.41,7149.02
S002895,ADJUSTMENT,198.26,-0.28,-134.91,333.45,6694.74,6891.97
S002100,DIVIDEND,970.71,0.0,1153.77,-183.06,30040.51,31030.77
S002516,TRADE,-302.12,0.0,-130.08,-172.04,6210.56,5907.48
S002006,DIVIDEND,58.25,0.0,131.17,-72.92,5636.44,5696.36
S002887,TRADE,1563.03,0.0,1200.89,362.13,38145.04,39710.02
S002949,TRADE,-332.94,0.0,51.67,-384.61,18139.73,17798.23
S002324,ADJUSTMENT,-0.57,-13.63,-298.69,311.76,14497.81,14486.95
S002125,TRADE,160.3,0.0,141.87,18.43,4007.63,4166.93
S002122,TRADE,527.36,0.0,-400.84,928.2,33703.91,34221.22
S002939,TRADE,490.7,0.0,383.87,106.83,16058.43,16543.81
S003073,TRADE,-983.84,0.0,-882.64,-101.2,17118.92,16130.43
S002592,TRADE,369.63,0.0,-137.45,507.08,16404.99,16761.28
S002417,TRADE,758.96,0.0,648.81,110.15,35288.12,36018.1
