account_id,ticker,lot_id,trade_date,quantity,cost_basis
A001987,MSFT,LOT58b18a5103,2024-08-12,17,134.64
A001875,TXN,LOTed4c7164b3,2025-06-13,11,92.55
A001614,SPY,LOTfe2205ad7d,2024-03-05,20,293.24
A001312,UBER,LOT2a40e063c1,2025-03-11,14,380.16
A001526,NFLX,LOT7cd1404a18,2024-05-20,60,341.36
A001626,NKE,LOT85e6f964ce,2024-11-20,89,203.04
A001768,UBER,LOTb52f7444bd,2023-12-26,47,322.4
A001984,META,LOTea11bc4cd3,2024-09-30,25,114.13
A001279,EEM,LOT43b108b9fc,2024-05-14,92,143.75
A001400,V,LOT983ed374a0,2025-02-24,39,112.03
A001008,AAPL,LOT68a0e237cb,2024-04-12,19,204.23
A001766,VZ,LOT2c6acf739a,2024-07-19,7,64.03
A001851,INTC,LOTe29934c7e0,2024-08-20,22,392.68
A001786,VZ,LOT716b0dcaa4,2024-10-26,12,44.37
A001145,AVGO,LOT660d63af24,2025-07-29,22,363.6
A001254,NFLX,LOT6537261214,2024-02-05,33,327.58
A001332,PG,LOT7fb7cc85f3,2024-06-17,26,420.84
A001522,VNQ,LOT6284c3bf7f,2024-09-15,8,132.54
A002043,EEM,LOT5356e070f4,2024-04-24,9,153.74
A001754,EFA,LOT497c7812fd,2025-07-09,9,290.29
A001789,SHEL,LOTd880299952,2024-06-29,5,393.92
A001505,JNJ,LOT50c121c18a,2024-05-05,16,323.45
A001070,BP,LOT14e9250054,2024-09-01,37,162.12
A001057,EFA,LOT3c5fe5c2d5,2023-10-26,30,390.06
A001302,WMT,LOT77309e5dd9,2023-12-27,7,297.7
A001932,TLT,LOTd7d785232d,2025-04-09,10,479.42
A001520,JNJ,LOTdac520a96a,2023-12-30,12,318.34
A001330,AAPL,LOT05be852694,2025-05-10,55,200.56
A001189,QQQ,LOTc997699c5b,2024-08-09,13,265.22
A001814,EEM,LOTa550c151ea,2024-01-15,91,196.02
A001164,ABNB,LOT91ca96563c,2025-02-25,3,74.83
A001866,MA,LOTcf74825510,2024-06-26,6,421.2
A001517,EFA,LOT71293854f3,2024-11-01,23,386.25
A002025,SHOP,LOT3bdf398228,2023-11-02,5,36.62
A001783,PYPL,LOTe6ed894e6f,2024-10-26,9,355.83
A001842,BND,LOT9e4425829a,2025-06-07,22,234.05
A001223,VOO,LOT59fdaf1d7f,2024-01-29,29,181.54
A001705,MRK,LOT87f6ff4f14,2025-04-13,30,23.91
A001550,SLV,LOTb02dcae045,2025-02-04,6,118.99
A001815,EFA,LOT582b134dea,2024-10-26,63,323.26
A001013,MA,LOTb20af2986c,2024-04-21,19,498.03
A001003,TSLA,LOT30dc9c0500,2025-06-27,43,397.99
A001855,ABNB,LOT9ef1bab977,2024-07-07,10,72.89
A001590,GLD,LOT34f47c6429,2024-06-22,25,69.58
A001349,HD,LOT8e31fd948e,2024-08-19,3,321.12
A001381,EEM,LOTd7cc87aeb8,2025-04-22,20,120.99
A001405,VZ,LOT0d6b74f8cd,2025-03-04,23,50.3
A002029,BRK.B,LOTadc3760d58,2024-06-02,44,207.74
A001435,HD,LOT4a11d706c8,2025-02-13,18,269.82
A001120,SLV,LOT585686653a,2025-03-03,55,126.87
A001392,WMT,LOT66c11c7071,2024-07-15,20,219.75
A001902,VOO,LOT343e69cf27,2023-12-07,40,189.56
A001223,AMAT,LOTab0ee0c019,2023-11-25,11,425.52
A001340,NVDA,LOTd18ef3bc48,2024-11-10,9,336.61
A001175,NFLX,LOT158b06abb9,2025-05-02,14,368.97
A001566,META,LOTb7eb4c2541,2024-09-21,47,144.97
A001060,PYPL,LOTb01f151047,2025-01-09,33,444.16
A001978,VZ,LOTf9c3d1dd42,2023-10-19,126,63.1
A001206,AAPL,LOT384fe6dea7,2025-07-06,33,110.45
A001544,BND,LOT8b1b3ab16f,2025-08-30,48,259.81
A001085,TSLA,LOT28b25c23a4,2025-02-02,11,393.78
A001014,NFLX,LOTb4b3b1febc,2023-12-29,27,248.81
A001544,SHEL,LOT112b8c4d01,2024-04-27,8,451.36
A001969,BND,LOTd65317d798,2024-09-26,47,311.63
A001879,DIS,LOTab644e3c68,2024-08-23,8,105.91
A001702,PEP,LOT24158b787f,2025-01-04,23,257.82
A001739,IWM,LOTe9dead7be2,2024-07-25,28,300.81
A001775,IVV,LOTd58416e422,2025-07-10,12,374.14
A001729,AMAT,LOTf10c11da63,2024-10-03,6,457.85
A001205,AAPL,LOT1e920fb9b9,2024-05-27,11,156.37
A001822,GLD,LOT08515bfdfc,2025-04-17,22,66.64
A001052,SPY,LOTde24b920a4,2025-05-04,12,279.63
A001572,EFA,LOT756652cc50,2024-12-26,30,329.0
A001754,AMD,LOT37ee5a49d5,2023-12-13,12,485.97
A001973,ORCL,LOTa3a0dfa10c,2024-07-10,9,248.64
A001384,AAPL,LOTbd104023cf,2023-11-23,25,143.0
A001659,MSFT,LOT274d78da0a,2023-11-28,28,190.08
A001737,AMAT,LOT2777887444,2025-07-22,42,506.7
A001666,TLT,LOTcce8f18347,2024-06-09,28,289.43
A001478,SPY,LOTba7c7c1911,2024-04-28,25,329.56
A001819,SLV,LOTc95849a4fd,2023-12-19,70,146.35
A001166,CSCO,LOTce92ecc745,2024-06-25,61,220.28
A001975,IWM,LOT6f9b16292d,2023-09-21,42,290.16
A001205,GLD,LOTf6ecce9b79,2024-08-08,32,71.18
A001601,SPY,LOTca22ba595e,2025-02-19,21,304.28
A001293,AMAT,LOTfbab990f6f,2024-03-23,12,534.35
A002033,GOOGL,LOT9745cb4d1f,2025-04-29,23,127.01
A002019,LULU,LOT3c0a1cf560,2025-06-09,43,73.17
A001617,LLY,LOT92f127eced,2023-10-18,16,175.74
A001956,MA,LOT075df0322f,2024-06-07,64,425.87
A001236,T,LOTb98d1f7e8a,2023-10-29,18,284.06
A001493,JNJ,LOTb6dbbb8b45,2025-02-02,22,286.13
A001349,BND,LOTe9ebd94b00,2023-11-01,137,290.45
A001183,TSLA,LOT7803c27879,2024-06-18,15,437.57
A001059,MA,LOT3f0fc403a7,2024-10-07,8,450.68
A001785,VNQ,LOT99f2115e40,2024-11-23,42,124.64
A001451,GLD,LOTd4c57242a4,2024-12-17,23,48.8
A001975,LIN,LOTbd8e272f8c,2023-10-21,15,363.44
A001252,IWM,LOTcfe3a056bb,2025-04-20,23,395.94
A002007,NVDA,LOT66cc71e842,2023-09-29,25,311.86
A001681,AMAT,LOTa990b9f0ca,2025-01-20,9,443.78
A001132,QQQ,LOT551e732d50,2024-09-20,27,247.84
A001772,BP,LOT1bfbfc0741,2024-08-12,7,169.19
A001894,COST,LOT5b9af8bd7f,2025-01-11,17,457.24
A001457,WMT,LOTbb8622114f,2025-05-11,10,207.98
A001595,NVDA,LOT883ff37962,2025-05-15,47,374.14
A001182,DIS,LOTa5efe57c89,2024-01-09,5,87.63
A001385,SLV,LOT871c95a2a0,2025-05-11,8,101.38
A001753,JPM,LOT811a0def06,2024-10-21,42,318.3
A001778,SQ,LOT9b830a5f0e,2025-09-05,36,293.38
A001636,AMZN,LOTa07dc6a14d,2024-01-11,17,61.73
A001388,TXN,LOTcc61951ef1,2024-08-05,26,123.31
A001867,PEP,LOT720c84bf4e,2024-08-29,11,261.75
A001258,ABNB,LOTcd23bfdff9,2023-10-28,39,69.69
A001454,TSLA,LOT5f8c9f1716,2024-07-29,11,540.11
A001018,SHOP,LOT4ee30434e2,2024-05-23,16,28.72
A001647,V,LOTd5cc8778b1,2024-11-07,28,98.35
A001448,VZ,LOT45f4281731,2023-10-11,59,60.91
A001933,V,LOT25b84d195e,2023-12-31,22,91.25
A001580,V,LOT62f935e120,2023-10-26,7,84.15
A001070,SPY,LOT4faf0a7469,2024-10-14,9,299.81
A001632,ORCL,LOT8cf7befbb1,2023-10-02,11,208.87
A001252,BAC,LOT25a1336ced,2024-01-28,13,419.49
A001979,VOO,LOT7e6be88496,2025-01-29,11,135.04
A002013,PFE,LOT68c22d3852,2024-08-17,10,388.25
A001120,COST,LOT512fcfcfa0,2024-09-30,44,408.44
A001312,MRK,LOTe6f6023770,2025-02-03,17,21.49
A001460,EFA,LOT38d56e3c27,2025-07-15,45,366.18
A001366,TXN,LOT3ce84ac2e9,2024-04-25,9,86.25
A001802,KO,LOTff9ec273c8,2023-11-01,13,214.2
A001326,MSFT,LOT38b93cd42a,2024-02-23,17,239.99
A001803,DIS,LOT3751fbb6e6,2024-07-01,79,153.69
A001969,CSCO,LOT31318d41dd,2024-08-02,15,193.48
A001800,META,LOTd22b4dcf7c,2024-03-15,37,123.24
A001579,PFE,LOT45f0c2a1ba,2023-09-24,20,377.86
A001399,EFA,LOT29af1339a9,2024-02-23,14,351.63
A001806,TSLA,LOTec2748d589,2025-04-25,13,495.7
A001662,BND,LOT58b0eda0c8,2024-01-21,24,217.89
A001110,TXN,LOT724f2ea8f7,2024-10-30,9,96.9
A001937,QQQ,LOT2db6c38cc3,2025-03-23,56,373.74
A001281,AMD,LOTc60036bf17,2023-09-25,4,501.52
A001988,PFE,LOTfb70d81732,2025-04-11,150,457.31
A001429,UNH,LOTd5adccffb8,2025-02-18,18,348.26
A001018,ADBE,LOTb08ee60ed9,2024-01-26,9,172.5
A001208,TLT,LOT22d2d8c0ee,2025-04-08,4,438.3
A001771,CRM,LOT0759e9b717,2023-10-12,19,156.52
A001344,SHEL,LOTd9cfd97e79,2025-07-11,5,377.41
A001196,CSCO,LOTdc3dc5ab7e,2024-05-09,33,215.15
A001367,AMZN,LOT19173a4db9,2025-05-09,56,71.5
A001693,PYPL,LOTab58ad6d06,2024-06-19,10,388.28
A001304,VOO,LOTc83a53e588,2024-07-20,10,169.62
A001501,GOOGL,LOT8f1da9da97,2025-05-08,23,150.94
A001493,INTC,LOTf23dc9e95a,2024-04-24,23,333.95
A001619,EFA,LOT69cc0b8de4,2024-01-05,4,384.88
A001353,QQQ,LOT3f49ed1e57,2024-08-18,3,345.11
A001183,VNQ,LOTd5eb245133,2024-05-20,9,169.77
A001782,BAC,LOTeaf1631567,2023-11-29,17,486.6
A001911,ADBE,LOT108356cfe7,2025-08-26,19,182.32
A001245,BRK.B,LOTf8669008ae,2025-06-14,24,254.7
A001249,VZ,LOT7edf692f77,2023-11-20,13,47.16
A002043,XOM,LOTde53484189,2025-08-14,24,221.67
A001982,BAC,LOTc0ae6657d8,2023-09-27,26,460.86
A001193,LULU,LOT218d7a13bf,2024-01-08,45,99.3
A001370,NFLX,LOTc289b90638,2024-04-29,7,293.93
A001888,KO,LOT17be19dd04,2024-01-30,22,169.88
A001256,TSLA,LOT1de79f3675,2024-10-08,12,530.87
A001130,EEM,LOTa0d207e157,2024-03-05,36,142.95
A001378,INTC,LOT2fc0c301de,2023-09-20,40,453.76
A001040,INTC,LOTcd46c2782f,2024-02-15,31,312.52
A002000,META,LOT042261c183,2024-03-24,22,125.73
A001254,BND,LOT41ec9be243,2025-02-06,17,298.22
A001240,HD,LOT7fbfbd7eff,2024-01-02,14,324.93
A001368,AAPL,LOTce0d14adf6,2024-02-16,6,175.15
A001915,COST,LOT198a40071f,2024-10-20,61,559.85
A001251,GOOGL,LOTf442ae5a82,2025-04-28,41,128.41
A001422,QQQ,LOTe7b0f24685,2025-03-25,29,313.18
A001179,UBER,LOTbccd3d63d4,2024-12-18,22,374.34
A001071,NVDA,LOT4c7fbc92c5,2025-05-02,6,379.73
A002036,KO,LOT462446b04a,2024-08-30,28,160.96
A001351,CRM,LOT7b7b529cdf,2023-11-03,4,138.37
A001000,JNJ,LOT7aa4666ee5,2024-11-03,35,308.26
A001094,ABNB,LOTa3ff5ae5db,2024-11-10,15,78.93
A001911,JPM,LOT6e912670d7,2024-01-25,12,431.82
A002004,EFA,LOT50711d0203,2024-10-21,16,369.14
A001721,SPY,LOT64a5c5dee4,2024-03-04,26,329.21
A002045,UNH,LOT93d3fa5fc7,2023-10-03,25,332.47
A001202,IWM,LOT8757340969,2025-07-23,13,268.3
A001485,GOOGL,LOTc5d3c07e81,2025-02-26,30,135.91
A001290,KO,LOT28354ba916,2025-01-29,19,213.61
A001274,SPY,LOT0fafdb9eca,2024-02-19,40,255.25
A001442,PYPL,LOT69a79fd380,2024-09-04,79,517.6
A001568,JPM,LOTc03505fc94,2023-12-09,10,360.24
A001864,META,LOT3cf91e0460,2024-02-21,8,178.9
A001522,WMT,LOT725eb8e887,2024-08-12,10,211.19
A001334,INTC,LOT9a7d0ded54,2024-05-27,136,463.92
A001170,WMT,LOTac89878151,2023-10-15,16,227.27
A001871,EFA,LOT4b30f12347,2025-04-13,4,353.5
A001417,META,LOT108a20624b,2023-12-02,24,123.87
A001551,VOO,LOT6aee5f83cf,2023-09-24,24,224.53
A001394,EEM,LOTfdc5cb9b8c,2024-08-21,65,199.25
A002047,SPY,LOTe7dab5fbbd,2025-03-23,15,251.16
A001859,MRK,LOTb1e7a49ca9,2025-04-02,32,21.04
A001647,LULU,LOT1b80b0bf9a,2024-06-19,35,106.53
A001776,MSFT,LOT1257b47bf5,2023-12-28,115,164.07
A001506,META,LOT17d00d88cd,2024-12-04,46,137.06
A001255,SHOP,LOT9c19a4a692,2025-05-17,67,31.24
A001833,META,LOT34142dc14d,2024-10-04,22,168.94
A001182,ADBE,LOT3f8e488a1e,2024-09-30,44,156.79
A001559,V,LOT5051c3199b,2025-01-18,21,80.34
A001560,AAPL,LOT687ef9e6bc,2025-05-29,22,196.02
A001772,XOM,LOT725af431c0,2024-08-15,69,163.68
A001215,LULU,LOTaa6417e027,2025-05-03,50,103.6
A001359,ABNB,LOTb137834f85,2024-10-28,7,55.54
A002002,TSLA,LOT6cec5a0394,2024-03-14,20,441.48
A001714,EFA,LOT6449d9630d,2024-01-30,21,439.21
A001577,UBER,LOTe8e0b189b5,2024-12-03,6,289.24
A001202,LIN,LOTaa836bd4c6,2025-07-19,6,417.34
A001349,PEP,LOT5a3a1abdd8,2024-08-04,35,230.0
A001370,CSCO,LOT7cb863a00e,2023-10-13,13,214.94
A001824,T,LOT2aeea9c5d3,2024-01-09,14,266.59
A001261,WMT,LOTde34f9d28a,2025-08-28,93,190.84
A001318,IWM,LOTe160616228,2025-04-30,14,281.7
A001292,NFLX,LOT372a3cf402,2024-02-03,2,355.11
A001547,AMZN,LOT036e1aa135,2023-11-22,21,70.01
A001758,EEM,LOT7c783f8637,2024-12-25,12,170.76
A001856,EEM,LOT81251a198f,2024-05-26,17,162.85
A001374,AMD,LOTd1acc8b0fa,2024-09-09,48,506.31
A001959,ORCL,LOTe5598cefd6,2024-11-17,6,176.02
A001564,CRM,LOT7d7128d2d2,2024-03-22,52,130.26
A001468,KO,LOT312f8be871,2023-11-26,36,223.22
A001178,KO,LOTc1c40e8cff,2024-07-17,40,195.14
A001640,TXN,LOTe638e26f6c,2025-06-06,23,103.77
A001162,META,LOT28d93cfbfd,2025-01-04,18,178.5
A001191,MA,LOT83702650f9,2024-01-26,34,423.87
A001117,NVDA,LOTe52c6dd463,2024-11-18,16,344.96
A002009,COST,LOT6ba243cfb0,2025-08-27,26,404.3
A001868,TLT,LOTfe673ceed2,2024-04-04,7,526.59
A001279,T,LOT8a115afd0c,2024-04-15,14,221.37
A001255,INTC,LOT44689b4441,2025-08-23,14,366.07
A001389,BP,LOTa4732bde5c,2025-08-30,36,185.13
A001870,EFA,LOTfa1cfaaf86,2024-03-08,35,369.28
A001706,JNJ,LOT63b5f2fb64,2023-10-30,7,349.41
A001086,SPY,LOT8c47eda56c,2024-06-04,97,259.31
A001345,TLT,LOTcb1891669a,2024-03-19,5,540.78
A001460,HD,LOTb1b54a0030,2025-06-22,4,285.5
A001751,LLY,LOT301803781e,2025-04-23,16,204.77
A001723,AMZN,LOT048daf1e66,2024-07-01,22,60.16
A002014,NFLX,LOT870940ca8b,2025-03-16,12,262.72
A001764,BRK.B,LOTef934ff23c,2024-09-25,13,211.73
A001511,LLY,LOT7ce4564dc8,2024-03-03,21,191.9
A001241,PFE,LOTfac2518394,2024-11-04,23,358.87
A001989,PFE,LOT3758b0ccfa,2024-12-09,3,395.26
A001436,AAPL,LOT634a6ddf97,2023-11-30,102,163.15
A001806,UNH,LOT29ac5475da,2024-10-29,23,303.7
A001072,SHEL,LOT71b783c880,2024-05-20,12,442.31
A001999,AMZN,LOT74868c8a1e,2024-09-07,30,66.26
A001012,IVV,LOT1492b444bf,2024-05-23,27,540.18
A001672,KO,LOT3f50b93292,2024-09-09,23,226.26
A001219,AAPL,LOTa2fca3db4d,2024-09-13,27,155.16
A001381,INTC,LOTa63e013e95,2024-09-08,10,385.14
A001018,TSLA,LOTbb4993d0bb,2024-06-22,18,511.53
A002007,PG,LOT521dfe57dd,2025-06-12,55,371.75
A001314,AVGO,LOT121aa79cca,2025-05-03,29,400.78
A001998,AAPL,LOTb4922613dd,2025-03-31,17,182.01
A001512,XOM,LOTbcec90a564,2024-05-13,32,296.06
A001809,ADBE,LOT1bcba50a8e,2024-11-04,78,198.39
A001746,CRM,LOT134a628d5f,2025-03-04,16,112.38
A001551,TSLA,LOT5210b7b555,2024-06-14,29,327.09
A001899,MA,LOTdb56f2fc94,2025-04-16,18,465.71
A001724,SLV,LOT8c4af538c0,2024-06-19,8,116.18
A001011,CSCO,LOT10da2fdcb6,2025-02-15,39,219.1
A001226,PG,LOTfd9bb97041,2024-11-19,21,427.67
A001082,JPM,LOTb8965d314b,2024-07-29,79,405.24
A001862,SLV,LOT3ed09f9c77,2024-10-02,34,106.37
A001064,MA,LOT177b600f9e,2023-10-25,35,480.81
A001407,T,LOTd7d88333e4,2023-10-26,29,306.9
A001544,BRK.B,LOTf9a19b3677,2024-07-02,16,220.09
A002001,UBER,LOT1057ec9a0c,2024-04-17,63,332.22
A001260,PEP,LOT9aee72d2ae,2024-07-24,38,286.91
A002027,GLD,LOTb69dfde081,2024-08-04,38,66.49
A001269,BRK.B,LOT8612b0efb5,2025-05-19,17,257.24
A001043,JPM,LOT5e02c82d17,2025-03-31,9,307.51
A001704,ORCL,LOT7697a19e92,2025-08-24,9,179.63
A001484,AMZN,LOT4ceda35d98,2023-10-13,7,88.29
A001700,CRM,LOT392e886d46,2024-01-04,10,152.81
A001016,CRM,LOT15030c9659,2024-05-03,11,134.16
A001592,PFE,LOT28a0c0c7f3,2024-04-27,21,366.85
A001169,BND,LOTac1b312281,2024-06-24,20,310.57
A001507,IVV,LOT5cc640b66d,2025-04-03,17,469.38
A002047,HD,LOTfad4a8c6a3,2024-12-25,26,352.75
A001575,VNQ,LOT5599a31893,2025-05-12,4,190.97
A001539,EFA,LOT7816c88add,2024-12-27,31,360.83
A001878,PG,LOT12a0ca430d,2024-05-09,60,448.8
A001211,EFA,LOTdb2d06e3b4,2024-04-10,28,332.48
A001371,PG,LOT8c0b8d9b9a,2024-01-10,16,379.73
A001304,XOM,LOTafb4e1ba5b,2025-05-06,32,225.32
A001270,INTC,LOT4d9917b33a,2025-07-29,24,334.32
A001560,PG,LOTcaadd96103,2025-04-10,39,455.67
A001873,MSFT,LOT2bb33654f6,2023-12-15,15,190.92
A001408,NVDA,LOT32ed1f40e9,2025-07-16,12,438.1
A001778,AVGO,LOT4f70da5433,2024-03-18,38,385.95
A001627,EFA,LOTbe3911cc27,2023-11-28,12,302.43
A001473,XOM,LOT9afee893d1,2024-09-27,38,216.6
A001872,T,LOT6a873846ac,2025-07-06,28,294.74
A002044,CRM,LOTa0c6ae55c4,2023-11-17,8,121.57
A001105,KO,LOT9bf1860786,2025-05-17,30,175.64
A001551,ADBE,LOTa7b70f4a32,2024-11-23,17,186.67
A001718,EEM,LOT9667b0bd62,2024-07-05,36,152.91
A001505,PEP,LOTd3ad269aa8,2025-07-20,13,222.36
A001372,GOOGL,LOT6c981ba0b8,2025-09-06,49,103.71
A001106,IWM,LOT4e9c86986a,2024-10-12,18,319.4
A001434,PFE,LOTbeb42e0ad8,2024-05-11,12,346.72
A001573,BP,LOTa95ad78bf0,2023-12-25,8,170.65
A001206,CRM,LOT8cef8b5d6a,2025-03-01,18,96.16
A001516,VZ,LOTf55b6a8051,2024-08-30,13,67.3
A001684,KO,LOTd55ca7eb05,2025-05-15,19,197.0
A001198,IWM,LOTa095b88036,2025-08-24,18,327.31
A001266,DIS,LOTeab174a2b2,2024-09-02,32,119.25
A001740,SLV,LOTc6a03f1f1b,2024-01-12,9,118.55
A001761,JNJ,LOT1f9dab7f52,2023-11-11,6,348.42
A001565,UNH,LOT6f216ca96c,2024-01-17,40,356.29
A001786,NVDA,LOT21173286ab,2025-05-21,7,391.14
A001267,VOO,LOT9a1aaf17fa,2023-12-30,20,167.25
A001246,GOOGL,LOT54a8c794ae,2024-01-15,23,127.58
A001390,PG,LOT3968fa0654,2024-06-07,5,352.41
A001202,META,LOT3a5acc9def,2024-02-25,20,148.26
A001702,KO,LOTe813f4b900,2024-05-09,4,174.08
A001413,SHOP,LOTb195cc557b,2025-04-02,75,29.81
A001089,JPM,LOTc58a229d21,2025-02-22,40,425.51
A001856,UBER,LOT2b25ed85dc,2024-12-22,12,315.33
A001711,LIN,LOT3cc9fb6343,2024-08-28,27,326.06
A001918,VOO,LOT46d44e41ff,2025-05-09,50,163.82
A001893,META,LOT5ad420b629,2024-04-30,38,156.16
A001858,ABNB,LOT34e6729f01,2024-04-09,29,66.12
A001044,MA,LOT8f991edcfa,2024-01-02,47,585.72
A001561,EFA,LOT3274659c8c,2025-04-27,9,407.35
A001593,GOOGL,LOTd784581091,2024-02-05,20,120.59
A001124,LULU,LOTf5c1735247,2023-09-27,8,80.96
A001389,SLV,LOT6657fb4d2f,2024-07-26,11,91.82
A002013,TLT,LOT50f8f3b642,2024-03-10,48,486.87
A001153,MA,LOT3bfe597e6e,2024-06-15,27,358.78
A002043,NFLX,LOT3318764f6e,2024-02-09,52,288.72
A001799,INTC,LOT9e04e38e62,2023-12-25,56,433.19
A001556,UNH,LOTd221cc07a3,2025-03-02,9,405.91
A001007,MA,LOT7b61b8ba8e,2024-01-30,19,370.65
A001446,PYPL,LOTe245efc3ed,2023-09-24,8,434.36
A001018,ASML,LOTa5ce45a73a,2024-03-30,52,420.94
A001932,ORCL,LOT816d35d3e5,2024-03-18,21,138.9
A001530,KO,LOTdd535c7136,2025-01-24,39,183.39
A001606,EEM,LOTe3795d5679,2024-12-06,6,150.27
A001243,MA,LOT2544b740f2,2025-01-20,12,377.91
A001093,SHOP,LOT4d2d9ef6bd,2025-01-06,43,25.86
A001597,GOOGL,LOT9897da66d1,2023-11-22,76,154.87
A001303,ASML,LOT313f3ddb67,2024-11-26,15,670.23
A001272,BAC,LOT6f9df031d4,2025-07-16,14,369.42
A001509,MRK,LOT0ddf547277,2025-02-03,44,19.93
A001237,AAPL,LOT816dc90cc1,2023-11-12,54,135.99
A001711,VOO,LOTfeb655f72e,2023-12-27,10,157.85
A001755,PEP,LOT266ac74a31,2025-06-13,31,208.24
A001540,GLD,LOT1577b78960,2025-04-23,13,68.41
A001836,LIN,LOTe5807d4223,2023-12-20,51,339.34
A001603,PEP,LOT87d0971308,2025-07-10,9,273.41
A001021,MRK,LOTe94fda7911,2024-09-07,17,24.32
A001449,GLD,LOT944224f056,2024-11-24,13,58.65
A001361,WMT,LOTeffcee281d,2025-08-21,13,256.88
A001217,GLD,LOT54e78d4cdd,2023-10-03,52,57.45
A001782,QQQ,LOTde921a8741,2024-12-17,14,398.93
A001422,MRK,LOT2800a11003,2024-06-11,91,24.84
A001451,PEP,LOT80f8182f22,2024-12-05,26,289.38
A001417,PYPL,LOT7ac9d2b8a7,2023-12-02,24,401.21
A001809,V,LOTba6b888371,2024-06-07,13,97.43
A001474,GLD,LOTe48050cffa,2024-06-19,12,58.33
A001754,V,LOT766efddba7,2024-05-04,16,95.86
A001191,VZ,LOT46aef15156,2025-03-05,15,64.08
A001940,HD,LOT5e5a52ec84,2025-03-10,9,316.34
A001386,SQ,LOT5e324e3af1,2024-04-22,22,319.8
A001369,QQQ,LOTecfee75ef9,2024-11-22,36,291.61
A001043,KO,LOT19376f5db5,2025-03-24,21,155.21
A001363,MRK,LOT9b6fdd5b75,2024-07-30,33,21.33
A001384,META,LOT555674e51c,2025-04-13,38,148.16
A001147,CRM,LOTaf51a883b9,2024-12-29,22,187.74
A001931,BP,LOT6c5a8bc4d4,2023-11-16,45,178.86
A001824,TSLA,LOT84b120eb52,2024-03-16,20,423.1
A001281,GLD,LOT2a09cee07c,2025-08-25,13,75.27
A001204,NFLX,LOTb321f11007,2024-08-09,12,340.93
A001042,BRK.B,LOT23b77c8c85,2025-08-24,12,190.88
A001089,JPM,LOT714730aa2d,2024-12-26,14,434.48
A001171,BAC,LOT4f78f66038,2025-04-13,47,483.85
A001027,LULU,LOT66bfd13abc,2025-08-28,18,101.24
A001217,SHOP,LOT4e8c3a71da,2024-09-25,17,28.06
A001174,PG,LOTcc9bb50f77,2025-04-17,10,449.55
A001983,BND,LOTb7b407d450,2024-02-08,13,219.85
A001909,MRK,LOT11939f7599,2025-03-23,17,26.02
A001629,DIS,LOTf5a01dcafc,2024-05-04,36,116.16
A001316,JNJ,LOTc413bb35c5,2025-07-11,14,433.84
A001547,VOO,LOT83e85d0f6d,2024-02-28,11,173.0
A001252,MSFT,LOTc85bfd56d6,2025-07-23,12,232.07
A001210,SHOP,LOT6551bb528d,2024-11-07,42,25.2
A001210,ORCL,LOT6c5a27e78f,2024-07-08,24,116.65
A001290,AAPL,LOTbed638e5fc,2025-01-20,22,101.74
A001049,XOM,LOT78bc39c7c4,2024-06-26,26,216.43
A001789,V,LOT2545ac5b0d,2024-09-10,6,95.67
A001587,XOM,LOT2f4caf8861,2023-10-07,21,195.42
A001787,TLT,LOTba7424aeb4,2025-05-14,36,483.46
A002007,MA,LOT3b51a5f93e,2025-05-17,28,414.17
A001459,TSLA,LOT4793493f1e,2024-11-22,17,551.7
A001731,META,LOTe5570ac239,2023-12-16,12,154.31
A001683,BRK.B,LOT04f44d80fe,2024-09-02,25,181.18
A001173,LIN,LOTdfcfceaad9,2025-07-24,25,270.52
A001309,HD,LOTc03198eb6d,2024-06-25,102,404.11
A001685,SPY,LOT3c6ff1798f,2025-03-05,4,311.99
A001870,V,LOTe17117d4f8,2023-10-24,21,68.7
A001617,IVV,LOT993c3d02f4,2024-11-17,4,449.39
A001713,ASML,LOT3fba12972f,2025-05-23,75,676.11
A001555,BP,LOT5c4013c628,2024-04-13,25,137.78
A001755,SHEL,LOT7fa43b5e13,2024-12-09,87,347.71
A001156,LULU,LOT017b4444eb,2025-09-04,15,102.47
A001304,VNQ,LOT52e4b749f6,2023-11-05,57,141.52
A001300,PEP,LOT9b9f94498e,2025-04-08,19,246.47
A001799,AMD,LOT527749e22d,2024-05-05,2,346.44
A001137,BRK.B,LOTb6c7b245ca,2024-01-24,5,227.38
A001875,GLD,LOTd29e8ac03f,2024-11-25,32,73.51
A001296,NVDA,LOT9232d83321,2024-10-11,26,461.45
A001261,HD,LOT977c1470e8,2024-08-08,33,399.98
A001722,PEP,LOT0b27dae6b2,2024-04-18,43,233.71
A001868,T,LOT4c94f860ef,2023-09-27,72,268.15
A001847,SPY,LOT07c9522987,2023-11-25,12,274.65
A001682,JPM,LOTff65418322,2023-11-07,15,346.1
A001503,NFLX,LOTbb3190ecdd,2024-07-05,11,343.3
A002018,SHOP,LOTebb4c18676,2024-03-09,6,30.82
A002008,SHOP,LOT718c4696e9,2024-03-06,13,25.15
A001471,NFLX,LOTc757a64b59,2025-06-13,18,320.57
A001863,ABNB,LOTc2aab18d4f,2024-01-24,102,61.56
A001449,EFA,LOT3f061787c1,2025-06-09,25,381.78
A001481,ADBE,LOT84c8879fdc,2025-09-04,18,201.74
A001416,TXN,LOTeb2deec6ee,2025-08-20,24,121.51
A001742,UBER,LOT2a83429dc0,2024-05-09,12,282.63
