client_id,churned,logins_30d,cash_outflows_30d,svc_tickets_90d,meeting_gap_days,response_latency_hours,nps_last,portfolio_drawdown_30d
C_ec8ea810,1,15,850.79,1,62.5,7.5,37.0,-3.0
C_a4e72878,1,11,11592.24,0,100.2,17.7,65.0,1.6
C_781a9b9c,0,13,8697.83,0,37.5,0.5,68.0,0.9
C_e4850f69,0,9,11326.03,0,64.8,24.1,65.0,-3.4
C_2222ca85,1,11,14370.75,0,57.6,16.5,18.0,3.6
C_70f38ca2,0,9,2860.45,2,83.9,9.9,36.0,-5.8
C_9ea75c9d,1,5,3311.84,1,123.4,0.5,23.0,-3.3
C_e22e74e5,1,15,3266.75,1,81.8,0.5,72.0,-2.6
C_538872fa,1,12,7866.75,0,79.5,18.9,63.0,-8.1
C_60e0c9cd,0,8,1788.63,0,24.3,20.0,46.0,-10.0
C_4712e584,0,11,2310.44,1,6.0,22.4,52.0,-10.7
C_b08677d8,0,10,10512.87,0,68.9,28.7,42.0,-9.3
C_a8a90182,1,14,5118.4,4,53.5,19.5,12.0,-3.8
C_9573cff0,0,7,1567.7,1,76.1,16.1,62.0,-1.2
C_5fb2e0ca,1,6,4188.01,2,38.5,35.9,85.0,-10.6
C_f10f7fa3,0,8,2272.81,0,109.1,6.5,48.0,-2.7
C_d555ca93,1,17,12177.85,0,18.1,11.0,32.0,-4.5
C_8bee95f8,1,13,501.41,3,53.1,0.5,17.0,2.6
C_cf91c146,0,9,2979.52,0,46.3,18.2,29.0,-6.0
C_4dea5c98,1,6,10725.17,1,98.4,10.0,3.0,6.5
C_1a4b7676,1,10,9019.15,0,51.9,5.8,12.0,1.6
C_b7e7e970,1,7,7065.8,1,39.8,6.0,31.0,-5.0
C_8adfcfac,0,11,10985.01,1,62.8,4.1,43.0,-6.3
C_c4775850,1,5,191.15,1,32.4,10.3,-2.0,2.3
C_bbdbb732,0,12,2381.27,1,59.2,0.5,40.0,-5.0
C_c3a75f9b,0,10,6309.14,1,55.5,0.5,75.0,-2.8
C_db4975cd,0,10,9106.37,0,161.1,0.9,46.0,-6.1
C_6c71a5d3,1,12,8118.35,1,43.8,5.8,47.0,-6.3
C_2e9ce7f1,1,10,4651.27,1,56.9,7.4,45.0,-10.3
C_5f53e1b9,1,14,2027.5,2,67.6,0.5,-5.0,5.2
C_d92c7f39,1,7,7885.54,0,69.6,6.8,-3.0,-5.4
C_f10709b3,1,9,4171.29,1,96.5,3.6,50.0,-2.2
C_4e1d32e1,0,8,17637.48,0,127.2,19.8,53.0,-0.1
C_22440a77,1,3,9104.86,0,32.0,3.0,61.0,5.1
C_c0128624,1,8,1463.91,0,75.4,22.0,69.0,-6.4
C_96d49900,1,13,1656.8,1,54.2,29.4,22.0,-16.8
C_8026dcf1,0,10,5337.35,0,71.6,23.7,59.0,-2.5
C_61d7a00b,0,7,14096.02,3,98.9,2.2,59.0,-0.0
C_db16626c,0,10,14877.74,0,117.0,17.2,73.0,-6.2
C_53279861,1,9,2227.06,0,90.6,2.4,75.0,0.3
C_7e675c5a,1,15,1535.44,0,71.0,3.7,25.0,-3.0
C_3484c1df,1,10,2430.48,0,95.9,4.4,33.0,-5.1
C_cea54371,1,8,6767.0,4,30.6,13.4,40.0,5.0
C_40960a80,1,13,21126.49,2,34.6,3.3,14.0,-4.9
C_b1e9e569,1,7,8773.66,0,65.9,12.4,63.0,6.9
C_f2b892cf,0,11,6157.39,0,100.7,24.6,30.0,-2.8
C_213e0d15,1,9,82.03,1,49.7,1.0,64.0,-8.0
C_69d52110,0,14,632.6,2,53.3,0.5,73.0,-14.4
C_d7299521,0,11,754.02,0,5.0,5.6,28.0,4.1
C_ae036629,1,11,2284.74,1,143.6,26.3,-9.0,2.7
C_8c8aeeb2,1,12,7585.76,1,52.0,18.9,34.0,1.8
C_45505262,1,8,9773.87,2,5.0,3.5,68.0,4.7
C_dda7d2e3,0,7,12642.34,2,65.8,1.5,68.0,7.8
C_7bd53407,1,10,8669.42,1,76.6,15.2,32.0,-15.8
C_a3772032,1,14,8679.05,0,52.0,13.0,38.0,-13.6
C_7c947803,0,11,2401.13,0,28.1,18.2,31.0,-4.7
C_3e8fb5d7,1,5,3893.34,1,91.4,0.5,20.0,2.9
C_28b2bba6,1,10,6030.96,1,87.4,11.2,-8.0,-1.3
C_609cb62e,0,9,11029.93,1,78.4,21.0,48.0,-1.3
C_568feca9,1,7,5302.29,1,33.3,23.3,23.0,-5.7
C_e2512d0b,1,10,5354.95,0,38.7,0.5,40.0,-8.1
C_564d6c83,0,8,6664.58,1,47.7,11.1,52.0,-3.6
C_c675e599,0,7,3214.85,1,45.5,9.1,58.0,-4.5
C_25a8a80f,1,17,5608.2,0,81.9,3.6,18.0,-5.7
C_dde4691c,1,9,12880.83,0,46.2,4.6,11.0,0.8
C_b639343d,1,12,4412.62,1,26.8,17.7,50.0,-3.1
C_d3c20f96,1,14,4788.51,0,74.8,4.3,52.0,-0.3
C_0ae0868d,1,15,4764.9,1,143.2,10.8,21.0,-3.7
C_4b602430,1,8,14084.42,2,32.5,16.9,60.0,1.1
C_0e94fd67,1,10,2756.37,2,35.2,29.5,34.0,-9.6
C_a4278553,0,17,17430.93,2,55.7,15.0,16.0,-11.5
C_7d01d77a,1,14,3234.67,1,86.5,19.2,10.0,-5.0
C_17ee9629,1,11,420.46,0,79.8,14.6,47.0,1.6
C_9bf34465,1,13,10213.17,2,55.9,9.9,41.0,-5.2
C_53ad8edc,1,20,12212.22,0,44.7,9.8,44.0,9.2
C_d5334074,0,6,4824.49,0,133.5,10.8,7.0,-9.1
C_30506274,0,9,2648.91,0,100.0,0.5,-21.0,-4.2
C_00c9b97b,0,8,6944.9,1,120.7,8.7,50.0,-14.0
C_b01c63c3,1,8,21410.94,0,84.6,16.4,65.0,5.9
C_42d62aa2,0,4,13723.84,0,56.7,4.6,-5.0,-3.7
C_6993bad1,0,12,3263.32,0,74.0,26.5,24.0,-17.1
C_a16fbdba,1,7,11933.9,2,123.2,13.3,100.0,-4.9
C_d9713c7d,1,5,5571.5,0,78.0,10.7,49.0,-18.4
C_60c297e3,0,12,7536.08,0,5.0,20.4,68.0,4.3
C_cd715612,1,8,2321.13,0,109.1,17.6,76.0,-8.5
C_3ff004d4,1,11,955.07,1,112.4,23.3,23.0,-2.8
C_271ea753,0,8,6114.16,0,103.3,25.3,94.0,-7.4
C_98bea536,1,16,1595.83,4,13.0,26.7,-8.0,-4.2
C_72a5e854,1,8,18107.14,2,73.5,16.6,48.0,1.8
C_29568aa7,1,10,15617.21,1,95.9,1.6,44.0,-5.4
C_5e8ec129,1,8,9605.39,0,60.6,9.6,7.0,0.3
C_c85243b7,1,11,5627.97,0,73.3,28.4,16.0,-19.9
C_7a021064,0,5,378.85,2,79.6,14.6,20.0,-10.6
C_c166c1d5,1,9,4854.49,0,31.1,7.7,-1.0,-2.7
C_b2d6f813,0,15,16475.08,0,76.5,6.6,-0.0,-7.3
C_4fdcf832,1,10,11080.58,1,25.5,1.2,27.0,4.0
C_982fa69d,1,10,6425.85,0,56.4,21.2,23.0,2.0
C_c789c773,1,12,11467.82,1,39.8,7.5,19.0,5.2
C_9852d840,0,8,8819.27,0,90.6,2.2,56.0,-2.4
C_7af8c56f,1,10,7773.94,0,83.4,3.3,16.0,-7.5
C_5ce7a1bd,1,12,11863.94,0,79.9,0.5,42.0,0.7
C_fec67ea8,1,7,8619.19,1,69.9,19.1,35.0,-9.3
C_20b3591b,1,12,11009.86,0,75.3,9.6,27.0,-4.7
C_535e5e77,1,9,6129.71,0,130.3,0.5,1.0,-0.6
C_772b1b2e,0,10,3221.12,1,106.4,25.9,31.0,-7.2
C_57ad51bc,1,7,1162.86,0,26.3,12.5,19.0,11.3
C_6a49db7e,0,12,328.83,0,41.3,0.5,59.0,1.3
C_410c2ecd,1,11,6236.19,0,52.7,19.2,51.0,-8.5
C_985373e2,0,19,1383.58,0,51.5,1.9,20.0,2.7
C_a6ba9d4c,1,9,1585.97,2,31.1,18.0,13.0,6.8
C_298c639b,1,9,1448.58,1,80.5,17.1,13.0,-12.0
C_512d33d7,0,11,15935.71,1,57.9,13.4,29.0,4.7
C_480d86c1,1,11,3897.07,1,67.6,0.5,61.0,-10.6
C_1619b000,0,9,6692.37,2,5.0,0.5,65.0,-3.1
C_582aebb3,1,10,6913.24,0,5.0,11.5,-32.0,-1.9
C_19c87c79,1,10,16113.07,1,41.1,2.6,73.0,-7.0
C_501c9202,1,12,970.9,1,81.3,24.2,32.0,-7.0
C_5a7c7d4b,0,9,3442.35,0,76.7,11.0,1.0,-8.1
C_f60dcd3a,1,11,4256.6,1,95.3,2.0,34.0,-6.2
C_67090898,0,8,12955.74,0,35.5,22.0,14.0,-9.0
C_4d87aae6,1,6,14408.74,1,84.0,0.5,76.0,3.7
C_f61bf850,1,12,8322.09,1,113.6,10.7,21.0,-11.8
C_8f8715dc,0,14,13630.37,0,92.4,17.6,11.0,7.8
C_6986545b,0,9,6243.63,0,14.8,1.7,87.0,-3.8
C_acef8f64,1,9,3791.78,0,98.8,7.7,45.0,-15.6
C_ba2ab58a,1,15,13251.07,1,71.4,5.3,22.0,1.6
C_4d857fb3,1,14,8413.32,0,75.9,0.8,81.0,-5.3
C_d676d46d,1,7,148.71,3,147.3,12.8,68.0,-10.2
C_cfb7f7d9,1,9,11981.95,1,68.6,20.5,20.0,-5.0
C_3352fa3e,1,9,3540.55,1,82.1,32.0,15.0,-7.6
C_f0dc650d,0,4,2684.24,0,63.3,19.6,37.0,4.7
C_23bc70f6,1,13,11251.03,0,51.5,9.3,31.0,-7.7
C_9f0983f9,1,12,4378.18,0,72.8,23.1,17.0,-10.9
C_0349ce5d,1,6,7722.71,2,44.7,0.7,35.0,-7.3
C_d8e3ca98,0,9,9633.58,0,65.1,6.6,79.0,-9.0
C_d8e680a0,1,9,480.6,1,49.4,21.5,61.0,3.5
C_4a01e9fb,0,8,7693.95,0,5.0,5.4,45.0,-1.8
C_e5b7b4b7,1,7,14446.31,0,42.8,12.6,26.0,-11.8
C_b0884835,0,6,1695.27,0,93.4,5.0,32.0,-9.3
C_0a140b59,1,16,8149.36,0,78.2,9.8,52.0,-5.7
C_7eb22864,1,16,806.27,0,51.8,11.3,50.0,-14.1
C_6ab94801,0,8,12149.78,2,63.5,16.7,37.0,-9.6
C_84e10f43,1,12,12083.34,0,31.8,13.7,62.0,-1.1
C_a96cc8ad,1,16,2519.74,0,35.6,19.1,6.0,7.9
C_40ea7d56,0,12,20467.4,0,60.2,15.9,60.0,-14.0
C_79cf731b,1,6,12746.38,0,52.4,10.0,51.0,13.4
C_b006aae1,1,10,9948.5,0,33.6,5.9,-1.0,-0.8
C_5d7a87ac,1,7,9554.28,1,57.7,2.9,19.0,-9.8
C_4e7f1888,0,9,11887.49,0,21.1,0.5,72.0,6.2
C_0cd5f90e,0,6,1969.5,2,115.1,10.8,48.0,-0.5
C_2599d738,0,12,6362.25,0,91.3,0.6,32.0,2.1
C_b8b9e0fd,1,11,7682.33,2,5.0,3.2,43.0,2.0
C_c8c641c9,0,15,2199.05,1,89.4,9.0,35.0,3.5
C_65670fbd,1,3,8253.57,1,47.0,6.8,44.0,-10.5
C_9f9b3d22,0,4,13621.86,0,40.9,17.5,58.0,1.8
C_52803310,1,9,2047.62,1,86.4,10.3,80.0,-2.7
C_35766ac0,1,6,4619.03,0,55.0,28.3,11.0,0.5
C_e5a7f9fc,1,8,744.1,0,46.5,33.9,64.0,-7.1
C_d4517d97,1,9,7508.92,0,13.5,8.9,26.0,-6.9
C_fa0be606,1,16,10452.53,0,92.0,3.5,4.0,-6.5
C_70cfd5b7,0,10,4819.86,0,96.3,0.5,68.0,1.4
C_0067c9bf,1,7,5333.06,1,65.6,30.3,18.0,-3.5
C_0aab5acb,0,6,1907.42,2,19.2,4.8,60.0,-6.2
C_52b17935,0,11,3701.48,2,70.6,6.6,62.0,-5.0
C_142b2682,1,12,12676.16,2,82.4,5.0,84.0,4.5
C_417d3185,0,16,5005.75,0,59.1,8.7,66.0,-0.0
C_770db956,1,11,5204.29,1,90.9,7.2,68.0,-0.2
C_fac8dea5,1,10,6452.7,2,65.9,20.3,64.0,-1.4
C_98132cab,1,8,3654.67,0,70.6,0.5,41.0,3.4
C_9b171384,0,10,9374.44,0,111.8,10.1,69.0,-9.3
C_e81468a8,0,10,3786.39,0,42.8,19.2,28.0,2.3
C_698fe3d8,1,9,1577.31,1,5.1,5.1,19.0,-2.5
C_ea3bce84,0,8,2344.5,0,54.1,17.9,50.0,-8.6
C_cda1f53a,0,10,3773.43,0,40.3,12.9,66.0,-3.1
C_c063eb94,0,6,2532.83,1,10.2,4.8,31.0,-4.6
C_5447630f,1,13,4991.42,3,81.8,0.5,25.0,-1.0
C_bfac367a,1,16,1336.79,0,60.0,16.1,-1.0,2.4
C_46eef235,0,7,12038.47,0,5.0,15.2,14.0,-9.8
C_1fd6928c,0,9,10838.19,0,114.1,4.6,18.0,7.3
C_2d365c7e,1,8,3783.31,1,34.5,19.6,66.0,-13.1
C_d9db325f,0,8,1651.43,0,38.4,7.1,25.0,-7.4
C_32cd27d7,1,12,944.5,1,93.0,22.3,47.0,8.8
C_9df69997,1,6,2828.99,0,75.0,15.0,-3.0,-11.9
C_6dfa0bf4,1,8,4801.72,0,98.2,26.8,68.0,-6.6
C_04673524,1,10,1717.25,1,5.0,15.6,41.0,-7.7
C_cb0af5c7,1,5,11020.84,1,50.0,12.3,1.0,-17.5
C_3162b255,0,18,7112.69,0,64.7,0.5,22.0,-3.7
C_b1302268,1,8,16439.92,2,105.6,12.5,16.0,-0.3
C_01936b0d,0,6,2905.63,1,30.4,9.6,41.0,-0.4
C_3def0a99,0,11,2469.41,2,48.1,28.2,26.0,-6.6
C_646847c9,1,10,2144.71,1,64.9,14.1,28.0,-14.9
C_89e754d5,1,7,2765.85,2,86.6,19.8,14.0,-7.2
C_03854ced,1,7,380.32,0,21.2,26.0,4.0,-8.5
C_36b634e6,1,10,6896.92,1,88.4,25.4,56.0,-1.5
C_335d985d,1,12,5203.73,1,39.3,11.1,60.0,-6.5
C_346c44c7,1,13,1430.6,1,73.1,33.3,18.0,-0.7
C_bc378ddd,1,15,13758.04,0,53.2,6.9,47.0,-14.7
C_34b38443,1,13,18276.08,2,69.6,25.3,13.0,0.6
C_cecab70e,0,7,13166.04,0,67.4,4.5,55.0,-0.1
C_d39ad3cb,1,10,8906.87,2,104.7,20.6,32.0,-9.8
C_ed4908c1,1,6,10332.39,1,51.8,2.4,17.0,-7.5
C_fc95b434,0,10,17994.91,2,49.4,18.2,9.0,-5.1
C_0b7f6906,1,14,10322.24,1,97.4,3.5,62.0,3.3
C_91b98f4e,0,9,903.7,3,109.0,1.6,0.0,-5.0
C_28cf7dd5,1,11,7745.91,2,46.1,2.3,33.0,-1.2
C_5a21a55a,1,10,9383.71,0,84.2,17.0,-13.0,-3.2
C_e2eb8733,1,14,1963.02,2,30.1,16.9,11.0,2.3
C_09eb1056,1,11,3005.48,0,84.4,16.9,3.0,-2.2
C_32ce6d3b,1,8,12702.74,0,92.2,14.2,-26.0,-10.6
C_a7459d7c,1,10,7764.45,0,50.4,7.2,22.0,-4.7
C_b1908732,1,9,3753.0,0,98.9,4.8,27.0,2.8
C_356a2c41,0,8,3765.15,2,50.8,1.6,6.0,-1.2
C_2b35b9d9,1,12,7475.76,0,60.8,1.1,20.0,-10.5
C_3721559f,1,10,4503.43,2,73.7,24.1,29.0,7.5
C_5a9bd63d,1,12,4112.48,0,26.4,1.4,-12.0,-6.8
C_4e5d4ad0,0,10,13076.38,2,12.4,2.7,36.0,2.4
C_ac98f948,0,14,5480.56,0,69.8,2.0,50.0,5.4
C_d9ad4393,0,17,11573.62,1,34.0,0.5,42.0,3.2
C_4f443b0c,1,13,855.2,2,17.3,15.0,43.0,-8.4
C_2caeac56,1,8,669.42,0,86.9,6.6,31.0,3.5
C_67db9ccc,0,6,10942.12,0,113.1,10.4,44.0,-1.6
C_d5816a84,1,14,7584.86,0,90.0,10.8,62.0,-11.0
C_454b539d,0,6,3299.17,0,18.5,14.9,98.0,-3.5
C_084d12e1,0,6,605.89,1,66.2,13.0,9.0,-9.0
C_2af34eda,1,11,15952.07,1,49.2,23.8,14.0,-0.7
C_155e3c36,1,9,1471.89,2,30.2,5.3,11.0,1.7
C_2305d412,1,15,11540.3,1,63.0,6.1,67.0,3.7
C_d96cef93,0,3,1652.69,0,57.6,11.1,74.0,-3.5
C_f87beac2,1,11,4977.77,1,51.9,11.3,54.0,-8.5
C_684157ba,0,12,7062.15,1,94.6,0.5,2.0,-10.2
C_974d28e6,1,11,9706.87,0,105.5,0.5,27.0,1.0
C_e3917683,0,14,5239.02,1,48.7,10.6,44.0,2.8
C_f39ce33f,1,17,5604.33,0,53.7,25.9,44.0,0.3
C_8a2765ac,0,10,70.15,0,51.3,26.8,83.0,-8.1
C_0c39958e,0,8,11976.07,1,78.0,0.8,62.0,-6.9
C_c5d1b913,0,12,6242.85,1,71.6,7.7,60.0,-6.4
C_f5b07d28,1,8,8956.79,2,35.2,13.6,24.0,-12.0
C_919fa630,0,15,4633.55,2,55.5,15.0,45.0,0.0
C_70263bb0,0,13,2535.27,0,7.6,2.3,-6.0,-3.9
C_a224de6c,0,7,2450.64,2,5.0,29.0,37.0,5.6
C_8677cf0d,1,9,18317.01,1,18.7,6.3,39.0,-8.8
C_c0dd9ed7,1,4,4376.45,0,51.2,15.7,4.0,-3.9
C_897d16a8,0,10,4145.58,0,81.4,8.7,28.0,-10.5
C_65d445ee,1,11,7087.85,1,32.6,8.8,72.0,-5.3
C_98da32c7,0,7,16196.99,0,55.6,19.6,34.0,1.7
C_c094ff53,1,7,7808.98,1,67.7,21.8,51.0,-2.7
C_81329a13,1,4,5958.81,0,113.8,18.8,95.0,-8.8
C_ca906747,0,8,15320.19,2,62.0,3.2,24.0,-12.0
C_e7ecce9b,1,12,6031.96,2,63.5,0.5,56.0,-5.0
C_02046085,1,8,6537.0,0,38.8,38.6,30.0,-1.8
C_57bcf46f,1,18,5922.08,0,124.3,15.1,63.0,1.9
C_7ee0274b,1,13,8945.44,1,86.8,3.0,34.0,-7.5
C_97dd4142,0,8,1552.91,1,21.1,21.4,61.0,-7.6
C_3de8f817,0,12,3499.99,0,112.4,2.9,69.0,9.7
C_0d2b8ea2,0,13,10672.34,0,85.1,31.7,30.0,-3.1
C_5e403b18,0,8,6941.61,0,68.2,7.9,61.0,2.7
C_e2e8a0d9,0,11,4200.29,0,83.1,20.6,-8.0,-10.6
C_530b6441,1,15,4803.66,1,99.8,11.6,38.0,-1.1
C_8893e315,1,9,15486.35,0,33.6,0.5,68.0,1.4
C_39d83bbb,0,9,369.82,0,46.4,2.2,95.0,-2.7
C_84dae69b,1,6,11910.66,0,58.7,4.3,3.0,-13.4
C_841941be,1,8,6230.28,2,16.6,5.2,7.0,-8.4
C_5ae33ec8,1,12,4054.15,0,85.5,13.9,22.0,-0.8
C_7e2a6142,1,11,13765.93,0,50.4,0.5,39.0,-12.6
C_a060f89f,1,13,6781.78,0,46.5,13.9,19.0,12.2
C_6e4d75a8,1,6,14347.42,2,37.5,0.5,57.0,3.8
C_dd7bb0ed,0,10,3723.14,1,58.8,15.6,28.0,-12.0
C_d3167016,1,11,9928.36,0,65.5,4.0,17.0,-1.4
C_fb26c7c1,1,10,7337.69,0,94.9,13.3,9.0,-2.5
C_df3a5dd6,0,10,1498.49,1,95.8,0.5,36.0,3.5
C_d8b1a342,1,8,3910.95,0,20.3,5.7,47.0,-18.0
C_7ce36a2c,0,7,2376.51,2,76.1,0.5,58.0,-2.0
C_4cb0c780,1,16,8302.68,0,103.0,0.5,25.0,-10.2
C_632f5e48,1,14,767.94,0,52.2,26.0,47.0,-0.4
C_03b1b127,1,10,11046.89,1,54.1,26.3,74.0,-9.5
C_8c4d6098,1,9,996.29,3,46.1,0.5,66.0,5.2
C_bff8e86a,1,16,11196.66,0,78.8,8.6,25.0,-1.1
C_516101b0,1,8,14168.3,0,70.1,16.6,52.0,-13.8
C_05fa993b,1,9,12094.68,1,94.3,12.8,30.0,-18.3
C_e02154de,1,9,2590.68,2,56.1,6.2,24.0,-0.0
C_f2ddf9e6,1,10,9878.18,1,104.1,0.5,12.0,-7.2
C_a67ddf1b,1,6,9075.17,2,80.9,20.8,79.0,0.4
C_d9a3dd7c,1,7,4123.36,0,101.2,6.9,17.0,-7.0
C_f8696401,1,16,1848.75,0,39.1,0.5,31.0,4.2
C_76f63159,1,7,1106.05,1,114.9,11.5,-13.0,3.1
C_6d66aeb5,1,9,15040.98,1,40.6,8.6,62.0,-0.4
C_7a78acc9,1,9,2961.38,2,42.2,6.9,34.0,-8.4
C_547fd5ab,0,11,8278.16,0,46.2,13.3,65.0,-6.5
C_147eb260,1,4,6525.71,1,42.5,9.9,44.0,-4.6
C_a436e069,1,7,2498.29,0,126.3,23.2,38.0,-9.3
C_fd93e611,1,8,9511.73,0,78.3,2.9,56.0,1.0
C_10bf3f71,1,12,16425.72,0,77.4,4.3,35.0,-5.0
C_4b4e19cd,1,14,2928.2,1,5.0,19.7,-11.0,-4.1
C_0810d5b9,1,14,3297.73,1,105.0,37.0,42.0,-6.1
C_91eb11bc,1,9,9354.45,0,23.7,35.4,63.0,-3.1
C_08444fea,1,6,11427.7,0,58.7,19.3,13.0,-1.9
C_c7e64e23,1,8,4106.05,0,35.4,8.5,-18.0,-6.3
C_7dbe16d0,1,6,2862.38,0,68.4,6.7,17.0,-4.4
C_e095382d,0,8,10523.53,2,113.7,8.1,43.0,-5.8
C_0e08a886,0,8,446.06,0,26.4,0.5,6.0,-5.8
C_5177831f,1,7,2975.18,0,34.8,18.8,32.0,-2.9
C_a5b76db7,1,20,9792.37,2,64.9,25.2,45.0,-18.3
C_f78dd547,0,10,3292.68,0,114.9,10.6,13.0,5.4
C_94c39083,0,13,3018.85,0,45.1,32.9,67.0,1.6
C_329de8e0,0,9,4936.61,0,34.9,39.3,52.0,-2.0
C_9a0c243a,1,9,1091.24,1,65.7,20.9,10.0,2.0
C_f27a62f8,1,6,15872.73,1,60.3,5.3,52.0,-11.1
C_eb6a1571,1,11,14087.36,1,24.1,3.4,14.0,-13.5
C_c154fd9c,1,9,16326.75,1,45.8,19.7,22.0,-14.3
C_96e10241,0,10,9783.92,1,5.0,22.5,36.0,-0.4
C_92929a79,1,12,4793.65,0,58.9,5.4,56.0,-2.2
C_3140ed03,0,14,16303.11,0,16.4,0.5,34.0,-0.8
C_04e4a8c5,1,7,233.23,1,146.4,0.5,45.0,2.6
C_f095ad63,0,9,1098.46,0,79.4,1.6,71.0,-17.2
C_f95980ef,0,12,789.42,0,68.9,7.8,42.0,-10.2
C_30aa9f2b,1,11,8660.1,0,78.4,22.9,19.0,-6.9
C_6b56ca03,0,16,334.74,1,42.8,6.3,52.0,1.0
C_96b6f4a1,0,13,3912.39,2,55.0,0.5,21.0,-2.1
C_bf14091a,1,10,6212.99,0,77.7,5.4,28.0,12.8
C_13756cc1,0,8,8367.68,0,25.8,8.7,49.0,-9.6
C_000ed4ae,1,16,5619.72,2,83.9,8.4,50.0,0.1
C_03e5ddfe,1,5,1525.13,1,133.7,0.5,30.0,2.7
C_5ae03f3f,1,11,13520.17,0,8.2,8.6,27.0,5.8
C_b6574fe3,0,14,13262.23,1,78.6,25.2,81.0,-4.2
C_55d59114,1,11,7620.19,0,31.4,7.3,-20.0,-10.8
C_b1042b92,1,14,6929.65,0,84.2,5.3,44.0,0.9
C_9b803326,0,16,1283.28,0,71.9,4.3,35.0,-1.2
C_f1b0cae5,1,12,410.33,0,125.8,13.5,24.0,0.5
C_251203a6,1,12,2464.31,2,119.6,0.5,42.0,5.1
C_f88193b9,1,8,5595.58,1,9.3,0.7,11.0,-4.4
C_8eac5e5e,1,6,6767.14,0,86.7,23.2,2.0,-9.2
C_5c0b7f12,0,9,5341.82,1,86.1,18.7,61.0,0.4
C_55e6d2a9,1,5,1533.95,0,101.6,6.6,18.0,-1.2
C_69c1165d,1,14,15980.77,1,76.5,16.9,32.0,-4.9
C_ecff695d,1,13,9248.4,2,80.9,2.8,-21.0,-9.1
C_2a673db0,1,11,9842.89,0,23.9,2.7,-8.0,-0.9
C_9e941613,1,8,1588.62,1,74.8,2.5,41.0,2.1
C_37536cfa,0,12,4990.69,0,52.4,0.5,62.0,-12.5
C_58dc1b02,1,13,9391.61,1,83.9,11.1,18.0,-2.7
C_98ab87ef,1,5,6069.48,4,56.7,31.9,76.0,0.5
C_8f0b83c1,0,11,16213.31,1,75.7,0.5,67.0,7.8
C_9871a421,0,13,3573.49,0,81.6,28.9,57.0,-2.6
C_e318c41f,0,6,1468.08,1,82.2,0.5,62.0,6.3
C_1862ce6c,1,8,9439.77,1,34.0,17.0,68.0,2.0
C_5c6f966e,1,12,3852.53,1,144.7,0.5,22.0,2.2
C_a7693697,1,7,11470.08,0,68.9,17.1,23.0,-7.8
C_17277150,0,10,4104.98,0,82.1,3.9,52.0,11.9
C_40b653fa,0,15,9470.09,0,62.1,19.2,4.0,-2.6
C_6e2b8a70,1,12,462.09,0,21.2,4.0,43.0,-1.8
C_826677f2,1,3,8336.09,2,87.4,16.9,46.0,-2.9
C_5902125c,1,12,11351.4,0,69.4,9.8,52.0,4.4
C_882f1ced,1,11,6073.95,0,91.1,24.1,49.0,8.8
C_1d09c574,1,13,3397.35,0,36.7,10.1,3.0,1.0
C_818e4b61,1,8,1277.43,1,48.4,14.1,-8.0,-5.3
C_3df66f03,0,7,100.61,1,69.4,12.6,37.0,7.2
C_ae6fdd01,0,7,8265.05,1,61.7,20.7,96.0,-10.6
C_a102459f,0,12,12892.35,0,50.0,21.3,11.0,-7.2
C_69bf0b60,1,9,5770.75,2,69.4,12.4,27.0,-11.3
C_cc2f9474,1,15,2948.63,1,110.0,0.5,42.0,-5.2
C_a4adc2a2,1,9,15189.72,1,76.0,2.2,22.0,3.0
C_d1819fea,1,7,90.7,0,101.1,19.8,51.0,-4.3
C_9c32a4cc,0,9,6754.01,0,54.1,0.5,53.0,-2.6
C_ed82e113,0,10,776.89,0,61.9,4.6,74.0,-0.8
C_fbc9dd1e,0,11,9127.82,1,68.5,5.9,49.0,-4.4
C_0e93f76b,0,8,4551.08,1,44.4,9.6,27.0,-9.7
C_ff3e1f30,1,12,1860.57,0,68.8,8.2,57.0,-12.9
C_43b5a63d,1,10,11288.08,1,114.9,12.3,34.0,4.8
C_56074c20,1,9,7425.73,3,121.1,1.3,26.0,-6.8
C_358dd5b6,1,14,5981.44,2,108.1,3.2,25.0,-7.1
C_dc603768,1,20,9070.19,2,70.7,29.7,23.0,-12.0
C_ac7a6211,0,11,13890.6,0,34.8,26.0,62.0,-3.8
C_269e9461,0,10,6565.76,1,145.6,17.1,62.0,0.3
C_1a495f41,1,14,4164.08,0,42.0,18.1,42.0,-5.2
C_631e48f8,1,12,12926.96,1,113.4,14.6,24.0,-0.9
C_22bc5e3c,1,7,13732.48,1,72.8,11.3,40.0,-14.9
C_50de264c,1,12,13082.13,0,23.8,3.1,17.0,-2.0
C_886dafbd,0,14,3270.39,1,8.1,26.3,33.0,-5.5
C_7130502e,1,5,2024.34,0,108.7,30.5,-3.0,-11.6
C_8e290bcb,1,10,11922.46,0,39.9,6.3,32.0,-12.7
C_044ff5b9,1,14,4555.38,0,15.9,22.8,57.0,-8.2
C_5d2b07b7,1,4,18630.8,0,50.6,7.4,22.0,-10.3
C_2a8d5c73,0,12,5196.0,3,59.8,3.8,61.0,-0.9
C_31cd7d64,1,11,2426.19,1,73.0,7.3,50.0,-0.4
C_8583e1cc,0,7,3623.08,1,71.2,7.9,46.0,-2.0
C_6dc4d69d,0,12,3943.23,1,34.4,17.6,21.0,-0.7
